id,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,latitude,longitude,precisao,altitude,fonte_geografica
GEO001432,TRAVESSA,RIO BRANCO,4676,CENTRO,Rio de Janeiro,RJ,-22.904029,-43.174973,ALTA,885,IBGE
GEO001433,ESTRADA,COPACABANA,3819,COPACABANA,Rio de Janeiro,RJ,-22.970047,-43.18505,ALTA,459,GOOGLE
GEO001434,ALAMEDA,AFONSO PENA,2641,CENTRO,Belo Horizonte,MG,-19.916663,-43.93436,ALTA,903,GOOGLE
GEO001435,VIELA,MARQUES DE ITU,4595,VILA BUARQUE,São Paulo,SP,-23.547025,-46.643962,ALTA,558,OSM
GEO001436,TRAVESSA,REBOUCAS,3254,PINHEIROS,São Paulo,SP,-23.555796,-46.683809,BAIXA,905,GOOGLE
GEO001437,AVENIDA,ATLANTICA,2388,COPACABANA,Rio de Janeiro,RJ,-22.970905,-43.181847,MEDIA,617,OSM
GEO001438,RUA,QUINZE DE NOVEMBRO,4186,CENTRO,São Paulo,SP,-23.550431,-46.63323,ALTA,863,IBGE
GEO001439,PRAÇA,DO COMERCIO,3458,SAO JOSE,Recife,PE,-8.060598,-34.872299,BAIXA,797,IBGE
GEO001440,AVENIDA,DO COMERCIO,1111,SAO JOSE,Recife,PE,-8.060177,-34.874766,MEDIA,121,GOOGLE
GEO001441,ESTRADA,DO COMERCIO,3749,SAO JOSE,Recife,PE,-8.069464,-34.868228,BAIXA,831,GOOGLE
GEO001442,VIELA,AMAZONAS,2909,CENTRO,Belo Horizonte,MG,-19.916147,-43.934533,MEDIA,380,GOOGLE
GEO001443,LARGO,BAHIA,2620,CENTRO,Belo Horizonte,MG,-19.918019,-43.936035,MEDIA,708,OSM
GEO001444,RUA,PROTASIO ALVES,322,PETROPOLIS,Porto Alegre,RS,-30.036932,-51.23137,MEDIA,537,GOOGLE
GEO001445,TRAVESSA,URUGUAIANA,2034,CENTRO,Rio de Janeiro,RJ,-22.900932,-43.174055,ALTA,244,GOOGLE
GEO001446,LARGO,VINTE E TRES DE MAIO,2315,LIBERDADE,São Paulo,SP,-23.544915,-46.641956,ALTA,444,OSM
GEO001447,VIELA,BORGES DE MEDEIROS,2768,CENTRO,Porto Alegre,RS,-30.035011,-51.230971,ALTA,557,GOOGLE
GEO001448,ALAMEDA,CONDE DA BOA VISTA,3299,DERBY,Recife,PE,-8.050131,-34.890812,BAIXA,83,IBGE
GEO001449,TRAVESSA,TUPIS,1109,CENTRO,Belo Horizonte,MG,-19.919056,-43.936972,ALTA,526,IBGE
GEO001450,ESTRADA,BAHIA,4161,CENTRO,Belo Horizonte,MG,-19.917903,-43.935903,ALTA,794,OSM
GEO001451,PRAÇA,PAULISTA,2734,BELA VISTA,São Paulo,SP,-23.561162,-46.657063,MEDIA,524,GOOGLE
GEO001452,TRAVESSA,W3 SUL,4081,ASA SUL,Brasília,DF,-15.794179,-47.882176,ALTA,743,OSM
GEO001453,RUA,COPACABANA,3420,COPACABANA,Rio de Janeiro,RJ,-22.969963,-43.18497,ALTA,354,IBGE
GEO001454,TRAVESSA,SAO JOAO,2512,REPUBLICA,São Paulo,SP,-23.554425,-46.636467,BAIXA,317,GOOGLE
GEO001455,RUA,TUPIS,4473,CENTRO,Belo Horizonte,MG,-19.914149,-43.93724,BAIXA,114,GOOGLE
GEO001456,ESTRADA,BAHIA,2402,CENTRO,Belo Horizonte,MG,-19.915375,-43.929425,BAIXA,386,OSM
GEO001457,ALAMEDA,IPIRANGA,1656,REPUBLICA,São Paulo,SP,-23.542339,-46.639052,MEDIA,878,GOOGLE
GEO001458,ALAMEDA,OSWALDO CRUZ,855,BOTAFOGO,Rio de Janeiro,RJ,-22.949974,-43.189944,ALTA,790,GOOGLE
GEO001459,LARGO,AGAMENON MAGALHAES,1463,DERBY,Recife,PE,-8.049999,-34.890024,ALTA,573,GOOGLE
GEO001460,RUA,BORGES DE MEDEIROS,683,CENTRO,Porto Alegre,RS,-30.035071,-51.23108,ALTA,895,OSM
GEO001461,VIELA,AGAMENON MAGALHAES,3677,DERBY,Recife,PE,-8.049965,-34.889976,ALTA,523,IBGE
GEO001462,AVENIDA,TUPIS,3808,CENTRO,Belo Horizonte,MG,-19.919046,-43.937033,ALTA,624,IBGE
GEO001463,RUA,PAULISTA,3903,BELA VISTA,São Paulo,SP,-23.554071,-46.655493,BAIXA,684,IBGE
GEO001464,ESTRADA,DAS FLORES,1413,JARDIM,Rio de Janeiro,RJ,-22.910079,-43.179989,ALTA,663,IBGE
GEO001465,RUA,AGAMENON MAGALHAES,2566,DERBY,Recife,PE,-8.049916,-34.890023,ALTA,888,IBGE
GEO001466,LARGO,RIO BRANCO,1950,CENTRO,Rio de Janeiro,RJ,-22.903912,-43.175004,ALTA,723,GOOGLE
GEO001467,AVENIDA,NOVE DE JULHO,2285,REPUBLICA,São Paulo,SP,-23.544272,-46.641345,MEDIA,825,GOOGLE
GEO001468,TRAVESSA,QUINZE DE NOVEMBRO,1692,CENTRO,São Paulo,SP,-23.550346,-46.633478,MEDIA,773,GOOGLE
GEO001469,AVENIDA,MARQUES DE ITU,2859,VILA BUARQUE,São Paulo,SP,-23.547188,-46.644953,MEDIA,201,OSM
GEO001470,TRAVESSA,DO COMERCIO,1907,SAO JOSE,Recife,PE,-8.05957,-34.874982,MEDIA,340,OSM
GEO001471,RUA,DAS FLORES,3658,JARDIM,Rio de Janeiro,RJ,-22.910582,-43.180641,MEDIA,822,GOOGLE
GEO001472,RUA,BOA VIAGEM,527,BOA VIAGEM,Recife,PE,-8.119017,-34.906054,ALTA,265,OSM
GEO001473,RUA,TUPIS,3219,CENTRO,Belo Horizonte,MG,-19.918773,-43.936312,MEDIA,640,OSM
GEO001474,LARGO,DOS ANDRADAS,4156,CENTRO,Porto Alegre,RS,-30.034658,-51.230614,ALTA,66,OSM
GEO001475,PRAÇA,MARQUES DE ITU,1227,VILA BUARQUE,São Paulo,SP,-23.546905,-46.644134,MEDIA,789,GOOGLE
GEO001476,PRAÇA,COPACABANA,1771,COPACABANA,Rio de Janeiro,RJ,-22.969986,-43.184966,ALTA,201,GOOGLE
GEO001477,AVENIDA,DA AURORA,4266,BOA VISTA,Recife,PE,-8.06291,-34.881024,ALTA,213,GOOGLE
GEO001478,ALAMEDA,SETEMBRO,3310,CENTRO,Rio de Janeiro,RJ,-22.904944,-43.177059,ALTA,939,GOOGLE
GEO001479,AVENIDA,TUPIS,403,CENTRO,Belo Horizonte,MG,-19.918764,-43.936834,MEDIA,886,IBGE
GEO001480,VIELA,QUINZE DE NOVEMBRO,2296,CENTRO,São Paulo,SP,-23.555214,-46.633867,BAIXA,26,IBGE
GEO001481,AVENIDA,EIXO MONUMENTAL,4718,ASA NORTE,Brasília,DF,-15.805656,-47.893026,BAIXA,620,IBGE
GEO001482,VIELA,PRESIDENTE VARGAS,1731,CENTRO,Rio de Janeiro,RJ,-22.902477,-43.169158,BAIXA,674,IBGE
GEO001483,VIELA,IPIRANGA,1042,REPUBLICA,São Paulo,SP,-23.533065,-46.647318,BAIXA,565,GOOGLE
GEO001484,PRAÇA,AMAZONAS,4011,CENTRO,Belo Horizonte,MG,-19.917078,-43.934961,ALTA,933,OSM
GEO001485,ALAMEDA,PAULISTA,4702,BELA VISTA,São Paulo,SP,-23.561471,-46.656445,ALTA,931,OSM
GEO001486,RUA,CONSOLACAO,218,CONSOLACAO,São Paulo,SP,-23.549926,-46.659948,ALTA,115,GOOGLE
GEO001487,TRAVESSA,PROTASIO ALVES,1393,PETROPOLIS,Porto Alegre,RS,-30.036768,-51.232012,MEDIA,91,GOOGLE
GEO001488,LARGO,BORGES DE MEDEIROS,3277,CENTRO,Porto Alegre,RS,-30.030694,-51.232266,BAIXA,503,IBGE
GEO001489,AVENIDA,RIO BRANCO,3870,CENTRO,Rio de Janeiro,RJ,-22.895024,-43.167657,BAIXA,242,IBGE
GEO001490,PRAÇA,BRIGADEIRO FARIA LIMA,4629,ITAM BIBI,São Paulo,SP,-23.583954,-46.690028,ALTA,84,IBGE
GEO001491,TRAVESSA,CONDE DA BOA VISTA,2886,DERBY,Recife,PE,-8.054958,-34.887991,ALTA,471,GOOGLE
GEO001492,ALAMEDA,URUGUAIANA,2901,CENTRO,Rio de Janeiro,RJ,-22.91056,-43.178547,BAIXA,951,OSM
GEO001493,ALAMEDA,DAS FLORES,849,JARDIM,Rio de Janeiro,RJ,-22.90967,-43.18082,MEDIA,852,GOOGLE
GEO001494,ESTRADA,AMAZONAS,4357,CENTRO,Belo Horizonte,MG,-19.916235,-43.94345,BAIXA,666,OSM
GEO001495,ALAMEDA,URUGUAIANA,2339,CENTRO,Rio de Janeiro,RJ,-22.907779,-43.165652,BAIXA,409,GOOGLE
GEO001496,VIELA,REBOUCAS,1067,PINHEIROS,São Paulo,SP,-23.561992,-46.679954,MEDIA,873,OSM
GEO001497,LARGO,SAO JOAO,1890,REPUBLICA,São Paulo,SP,-23.552752,-46.634876,BAIXA,980,IBGE
GEO001498,ALAMEDA,URUGUAIANA,1301,CENTRO,Rio de Janeiro,RJ,-22.901009,-43.173926,ALTA,742,GOOGLE
GEO001499,VIELA,CONSOLACAO,4198,CONSOLACAO,São Paulo,SP,-23.550068,-46.66005,ALTA,300,OSM
GEO001500,ESTRADA,BOAVISTA,4272,BOA VIAGEM,Recife,PE,-8.124398,-34.910057,BAIXA,7,GOOGLE
